"subject" "activity" "mean_of_fBodyAccJerk_mean_X" "mean_of_fBodyAccJerk_mean_Y" "mean_of_fBodyAccJerk_mean_Z" "mean_of_fBodyAccJerk_std_X" "mean_of_fBodyAccJerk_std_Y" "mean_of_fBodyAccJerk_std_Z" "mean_of_fBodyAccMag_mean" "mean_of_fBodyAccMag_std" "mean_of_fBodyAcc_mean_X" "mean_of_fBodyAcc_mean_Y" "mean_of_fBodyAcc_mean_Z" "mean_of_fBodyAcc_std_X" "mean_of_fBodyAcc_std_Y" "mean_of_fBodyAcc_std_Z" "mean_of_fBodyBodyAccJerkMag_mean" "mean_of_fBodyBodyAccJerkMag_std" "mean_of_fBodyBodyGyroJerkMag_mean" "mean_of_fBodyBodyGyroJerkMag_std" "mean_of_fBodyBodyGyroMag_mean" "mean_of_fBodyBodyGyroMag_std" "mean_of_fBodyGyro_mean_X" "mean_of_fBodyGyro_mean_Y" "mean_of_fBodyGyro_mean_Z" "mean_of_fBodyGyro_std_X" "mean_of_fBodyGyro_std_Y" "mean_of_fBodyGyro_std_Z" "mean_of_tBodyAccJerkMag_mean" "mean_of_tBodyAccJerkMag_std" "mean_of_tBodyAccJerk_mean_X" "mean_of_tBodyAccJerk_mean_Y" "mean_of_tBodyAccJerk_mean_Z" "mean_of_tBodyAccJerk_std_X" "mean_of_tBodyAccJerk_std_Y" "mean_of_tBodyAccJerk_std_Z" "mean_of_tBodyAccMag_mean" "mean_of_tBodyAccMag_std" "mean_of_tBodyAcc_mean_X" "mean_of_tBodyAcc_mean_Y" "mean_of_tBodyAcc_mean_Z" "mean_of_tBodyAcc_std_X" "mean_of_tBodyAcc_std_Y" "mean_of_tBodyAcc_std_Z" "mean_of_tBodyGyroJerkMag_mean" "mean_of_tBodyGyroJerkMag_std" "mean_of_tBodyGyroJerk_mean_X" "mean_of_tBodyGyroJerk_mean_Y" "mean_of_tBodyGyroJerk_mean_Z" "mean_of_tBodyGyroJerk_std_X" "mean_of_tBodyGyroJerk_std_Y" "mean_of_tBodyGyroJerk_std_Z" "mean_of_tBodyGyroMag_mean" "mean_of_tBodyGyroMag_std" "mean_of_tBodyGyro_mean_X" "mean_of_tBodyGyro_mean_Y" "mean_of_tBodyGyro_mean_Z" "mean_of_tBodyGyro_std_X" "mean_of_tBodyGyro_std_Y" "mean_of_tBodyGyro_std_Z" "mean_of_tGravityAccMag_mean" "mean_of_tGravityAccMag_std" "mean_of_tGravityAcc_mean_X" "mean_of_tGravityAcc_mean_Y" "mean_of_tGravityAcc_mean_Z" "mean_of_tGravityAcc_std_X" "mean_of_tGravityAcc_std_Y" "mean_of_tGravityAcc_std_Z"
"25" "WALKING_DOWNSTAIRS" -0.408178676637931 -0.408958594443276 -0.365355009841379 -0.36887648417931 -0.36466801072931 -0.36317199672069 -0.350895585327586 -0.382243974824138 -0.401820210068966 -0.391635233464655 -0.389066323044828 -0.40917082075 -0.401606686724138 -0.396382217306897 -0.376341951862069 -0.388228082994828 -0.395292305706897 -0.385344152699483 -0.377271753632759 -0.378086712293103 -0.370300941837586 -0.400487817603448 -0.378381812012069 -0.390438055737931 -0.393704452724138 -0.372104088448276 -0.405158549155172 -0.39188301187931 -0.374880281758621 -0.384158467741379 -0.373526754103448 -0.364674142086207 -0.364994290727586 -0.354569001637931 -0.363769299603448 -0.374831340758621 -0.385426421212931 -0.371164267017241 -0.379679827431035 -0.377089485810345 -0.367629689405172 -0.367230756051724 -0.372890515098276 -0.382489081405172 -0.394992748034483 -0.382500878258621 -0.374511510206897 -0.381402539844828 -0.355848093956897 -0.340212980448276 -0.388629215034483 -0.395595427627586 -0.344034700448276 -0.361016318637931 -0.397014835310345 -0.387923893551724 -0.380276650551724 -0.384519332806295 -0.37330940937931 -0.388336365666897 -0.366680853401724 -0.363617744827586 -0.349845735775862 -0.358972872689655 -0.367176631298276 -0.356431304086207
"25" "WALKING_UPSTAIRS" -0.472871622215385 -0.454531649830769 -0.469165604676923 -0.487601372538462 -0.509559074815385 -0.498258425538462 -0.481265793066154 -0.462503685046154 -0.454110638947692 -0.433606966030769 -0.443568092676923 -0.417788305538462 -0.428337437369231 -0.472473085352308 -0.468202787215385 -0.459537284446154 -0.490664449204615 -0.496349102759692 -0.4671069534 -0.469246890723077 -0.486493968698462 -0.480555888107231 -0.488764592047538 -0.468383584613846 -0.486600533061538 -0.498630086307692 -0.468312276876923 -0.463474120339077 -0.479149887121846 -0.496646240276923 -0.503054247569231 -0.504158203723077 -0.490495525096923 -0.487152849492308 -0.4825190166 -0.465781126964615 -0.49121719133 -0.495701991305846 -0.502041783664615 -0.5238256532 -0.515681922523077 -0.515610055321538 -0.448874293569231 -0.462610104246154 -0.4773516912 -0.457881123686154 -0.489130158984615 -0.502407330292308 -0.481276424572308 -0.470295807003077 -0.465657660569231 -0.440844792030769 -0.462914308204615 -0.442908566107692 -0.453784501553846 -0.464962694030769 -0.481182750638462 -0.489952621707692 -0.469767584569231 -0.486491327030769 -0.506673349381539 -0.514518367719077 -0.522651406307692 -0.5099907434 -0.494536371676923 -0.483453479618462
"26" "LAYING" -0.782742322894737 -0.774715234328947 -0.747854802496053 -0.754789291763158 -0.751410240581579 -0.779011368759211 -0.7706948011175 -0.790082787355263 -0.79819301195 -0.802933020578947 -0.791975837394737 -0.798196372131579 -0.808649581684211 -0.787999471772368 -0.786979477307895 -0.784735295765789 -0.776350719457895 -0.761462404447368 -0.786010965828947 -0.787541283438158 -0.792548263673684 -0.778052675686842 -0.790793120080263 -0.79225254977 -0.784903019343421 -0.774613044318421 -0.813593645368421 -0.806044408765789 -0.789323391959211 -0.797962879341447 -0.787093174639474 -0.781337618228947 -0.790018122799474 -0.779357911327632 -0.775349356419737 -0.793487158960526 -0.745938790553947 -0.735746656677632 -0.707699809094908 -0.726362493077632 -0.756691456562724 -0.772713745422368 -0.789725535726316 -0.781776138960526 -0.808210520336842 -0.79924505475921 -0.786993846125842 -0.787524294572368 -0.781739233246053 -0.757137307855263 -0.801385355434211 -0.794079319176316 -0.756846834773684 -0.758500590760526 -0.753821837598684 -0.745247809398684 -0.75935549414079 -0.773438551009211 -0.819013783710526 -0.810938817223684 -0.774533580178947 -0.778235611196053 -0.771274040061842 -0.762730271208947 -0.746851666703947 -0.775517661161842
"26" "SITTING" -0.781942746375641 -0.796930126128205 -0.794253386235897 -0.816139930473077 -0.812972695592308 -0.826051541769231 -0.811546137282051 -0.803919677998718 -0.763524722197436 -0.774490801825641 -0.763304990810256 -0.762554382794872 -0.764922265551282 -0.774703364141026 -0.797422352846154 -0.759650323230769 -0.776525131826923 -0.794775256017949 -0.757246618740744 -0.772060483602564 -0.814053008632179 -0.813117510329487 -0.805946776311538 -0.792280270229487 -0.780395262 -0.805667535543974 -0.785834877892308 -0.761974451165385 -0.794509218628205 -0.772297236664103 -0.760528031215385 -0.766179415694872 -0.763022348112821 -0.774219243264103 -0.80820109089359 -0.798005077079487 -0.808137631273077 -0.795659326523077 -0.807475671679487 -0.812387912217949 -0.797141525460256 -0.788293055807692 -0.760187701373077 -0.776286243801282 -0.762735398894872 -0.787229392575128 -0.785688614782051 -0.774448943387821 -0.789395305247436 -0.798944032905128 -0.758334450944872 -0.763609518135897 -0.792217224712821 -0.763356628522436 -0.755764296073077 -0.765421741869231 -0.783379714570513 -0.778441818871795 -0.791884234782051 -0.792694506898718 -0.806951655961539 -0.793539177878205 -0.779461599384615 -0.801278790666667 -0.804576076139744 -0.798899955488461
"26" "STANDING" -0.794881924967568 -0.795614620909459 -0.785493445058513 -0.778592781689189 -0.768468608878378 -0.766227475108108 -0.789423196795946 -0.789709151191216 -0.81687415972973 -0.840354187581081 -0.838919289445946 -0.83930800695946 -0.816995454513514 -0.807675801194595 -0.802939618385135 -0.827327043797297 -0.820836113733784 -0.812194400391892 -0.838472086609459 -0.814887499027027 -0.764277728716216 -0.760661109244595 -0.775529753362162 -0.788285012640541 -0.788893128213514 -0.790406511377027 -0.789388595362162 -0.804220495224324 -0.769705401431081 -0.798069265349865 -0.803280018549324 -0.815858810424189 -0.816474288391892 -0.823324172695946 -0.759956322260811 -0.758403732401351 -0.797769162331757 -0.811706207209459 -0.800090203072973 -0.779177618297297 -0.773042448162162 -0.778040129743243 -0.807987272901351 -0.805846769586486 -0.814720500601351 -0.801006689554054 -0.787899321702703 -0.793029376812162 -0.788105530531081 -0.772939029333784 -0.801790086017568 -0.803554134698649 -0.817383879728378 -0.816386020089189 -0.826711760917568 -0.83328838327973 -0.830175342225676 -0.816672334752703 -0.775918830222973 -0.77787220840973 -0.770630336154054 -0.78142246827027 -0.781101213797297 -0.783628924154054 -0.771139555898649 -0.768613581933784
"26" "WALKING" -0.365342423847458 -0.379916417525424 -0.38660531279661 -0.360895311828814 -0.342245844061017 -0.345825147419831 -0.378618619915254 -0.387408058932203 -0.393954975964407 -0.390665960186441 -0.395222518677966 -0.388934841118644 -0.366104025677966 -0.35150704238983 -0.389701153901695 -0.376387566915254 -0.358757667423729 -0.363046300120339 -0.387462965644068 -0.371870956305085 -0.358767881740678 -0.347989360169492 -0.348882933016949 -0.371379636169492 -0.361689749440678 -0.354695105644068 -0.359875563762712 -0.368642932864407 -0.349483098152542 -0.370064121601695 -0.370991930118644 -0.36898839459322 -0.376823120237288 -0.372644170288136 -0.353311869830508 -0.337210617372881 -0.359359176752542 -0.366311408576271 -0.345787899644068 -0.361210717925424 -0.331223405237288 -0.324547775294915 -0.36903847559322 -0.382271840050847 -0.353325782847458 -0.353403931269492 -0.348815094491525 -0.348705062930508 -0.365041476405085 -0.359784692557627 -0.369595892983051 -0.359523656238983 -0.352523958067797 -0.37198273559322 -0.378780424169492 -0.369264835883051 -0.376399362728814 -0.36860754020339 -0.333965765813559 -0.353080144783051 -0.334349578213559 -0.339088334930508 -0.333123905559322 -0.35116233190339 -0.356361186813559 -0.347179632118644
"26" "WALKING_DOWNSTAIRS" -0.17359501513002 -0.17721934282 -0.1825350342 -0.17542578682 -0.18821361821 -0.22449365156 -0.185957336882 -0.161165798036 -0.2229452139 -0.20419520752 -0.209998688886 -0.187218890402 -0.18459965398 -0.177646476604 -0.1472182206 -0.185557497939 -0.18878581382 -0.2384098970688 -0.19334059157 -0.19025664422 -0.224931775256 -0.19594216798378 -0.199202714016 -0.176033220298 -0.1616542379626 -0.201634206472 -0.25712585658 -0.2414500099 -0.141028144362 -0.15050839149 -0.118559790864 -0.14220497768 -0.175048528192 -0.187392605012 -0.249223984978 -0.23506007751 -0.23524115349 -0.19675876684 -0.180711806816 -0.194502406552 -0.2076770299 -0.212827246956 -0.248668008924 -0.243349970896 -0.176109358724 -0.175922196196 -0.226014623104 -0.221860831376 -0.208963680194 -0.21887383266 -0.246437121226 -0.232046784954 -0.15572076182 -0.1629220638 -0.160478857264 -0.155258494984 -0.174630566616 -0.18959306556 -0.24717395314 -0.251962200588 -0.193617894822 -0.185612268084 -0.171018485585 -0.167943271652 -0.151035388082 -0.137831289784
"26" "WALKING_UPSTAIRS" -0.420633811363636 -0.414288759945455 -0.415126106472727 -0.405502051927273 -0.370910398472727 -0.343097674654545 -0.33377623802 -0.344200517896364 -0.375407771163636 -0.386584606367273 -0.391900851909091 -0.390717865781818 -0.391200628878364 -0.422418403018182 -0.356527185927273 -0.352415968945455 -0.374156411674545 -0.354010675998182 -0.389524386205455 -0.396352344765455 -0.346477544545455 -0.334550531503636 -0.338078163989091 -0.349589876083636 -0.384612735758182 -0.351245172887273 -0.339195299069091 -0.336136558550909 -0.360241452563636 -0.354177167463636 -0.38141330482 -0.381895320485455 -0.360199063963636 -0.323285638781818 -0.3526288552 -0.347999960828727 -0.385892544867 -0.404745622256364 -0.416798574054545 -0.406089887618182 -0.384258104994545 -0.362030117548909 -0.344481196854545 -0.355591055345455 -0.346707202709091 -0.359082280845455 -0.376146270472727 -0.38007067362 -0.369779149854545 -0.362789701523636 -0.321361778147273 -0.3277052894 -0.324126907510909 -0.340433373272727 -0.363881034416364 -0.353862343545455 -0.359243628123636 -0.365921292083636 -0.343694381096364 -0.361150793672727 -0.395752071102364 -0.373123755961818 -0.396342261454545 -0.381766296421818 -0.366235216016364 -0.341569685181818
"27" "LAYING" -0.757036251608108 -0.75694290717973 -0.757200431422973 -0.756314919069324 -0.75290420057446 -0.775680731530811 -0.77416549666623 -0.773882127893243 -0.769991058921622 -0.767917605844595 -0.784070579604054 -0.798228980285135 -0.793533836543243 -0.771592755705405 -0.76154770037027 -0.775487674941892 -0.79295995265946 -0.779589496447297 -0.801091606018919 -0.796551686595946 -0.762782477441892 -0.739709503933784 -0.760771774898649 -0.77455938392527 -0.775068365677027 -0.77569676637027 -0.764199583824324 -0.78995515185 -0.779348359436487 -0.777479578464865 -0.795929550552297 -0.810331515 -0.804821181963513 -0.804335507891892 -0.777289487395946 -0.771114849527027 -0.764304364670196 -0.766676994432432 -0.784188606335135 -0.80305457807973 -0.814130322916892 -0.812401914762703 -0.775318585808108 -0.773650069194595 -0.824257752418919 -0.802773047612162 -0.776530355888919 -0.776785946039189 -0.774155237344595 -0.777572119783784 -0.792028011296622 -0.786856280106757 -0.794830561641892 -0.786152025313513 -0.785676395601351 -0.796716888837838 -0.798158040440541 -0.815203391268919 -0.771238919716216 -0.754163279054054 -0.789093155701351 -0.79608368977027 -0.792042570964595 -0.787665582441892 -0.790283174613513 -0.791515162532432
"27" "SITTING" -0.819280021428571 -0.810940093538571 -0.800366065391429 -0.782407633131429 -0.793573529714286 -0.800161878942857 -0.791658899842857 -0.777450167587143 -0.790292782121429 -0.783188079108571 -0.786592766058571 -0.79236336262 -0.809360207960429 -0.825472292307143 -0.784234293042857 -0.78980575796 -0.8070887429 -0.805289199742857 -0.794001009271429 -0.8155044881 -0.8115746771 -0.82792378578 -0.828034546714286 -0.808405997757143 -0.787422209361429 -0.781835270711429 -0.815105063874286 -0.8169233856 -0.780122269985714 -0.796883352324286 -0.793585191602857 -0.800438296071429 -0.795027239542857 -0.779757364755714 -0.765055085697143 -0.779659297471429 -0.794428866392857 -0.777400582791429 -0.774322580417143 -0.779713526942857 -0.772190150381429 -0.789864202127143 -0.814398050822857 -0.806707081181429 -0.777264261298571 -0.800821804071429 -0.81540616637 -0.794240724842857 -0.783624740891429 -0.762407801721429 -0.808069959605714 -0.798150359231429 -0.790661613982857 -0.798940504798571 -0.779049172975714 -0.774435905512857 -0.775461788562857 -0.768532110641429 -0.798767009441857 -0.813092320728571 -0.812561325888571 -0.808777790757143 -0.785322528967143 -0.770516581185714 -0.772386429928571 -0.772653463171
"27" "STANDING" -0.778234671215 -0.79025621069875 -0.80077803837 -0.8157505464775 -0.808951196755 -0.80374279384 -0.80963727461625 -0.81209614509625 -0.793235996875 -0.79371749490625 -0.78487337342125 -0.77006237189875 -0.769174662785 -0.7671598322375 -0.79559218757 -0.79674026150275 -0.76901560681625 -0.78665311069875 -0.78181400878 -0.774462950291375 -0.80173095121125 -0.801203538865826 -0.80402115624625 -0.81510596440125 -0.82597684072625 -0.8109378637525 -0.8143409232225 -0.81520480823875 -0.820137732025 -0.801317016549763 -0.8000425135015 -0.7921102779525 -0.78919045717625 -0.80812561129 -0.82166367307 -0.82404243268625 -0.799270165390625 -0.8178374416625 -0.8092608531375 -0.79058928672875 -0.786539028825 -0.78452118621125 -0.805237248825 -0.80506236248 -0.769221006010375 -0.7709905124725 -0.7885210275875 -0.80028326147625 -0.812087940475 -0.82357680743125 -0.825160492085 -0.82130788323125 -0.80443024141 -0.80546069085 -0.8061238208875 -0.79284644429125 -0.7846126741625 -0.7728680004625 -0.8117145609525 -0.8127787296625 -0.786798056775 -0.8026933234735 -0.81368026453125 -0.827543100305 -0.827365325975 -0.8335329355125
"27" "WALKING" -0.37728414545614 -0.374688372247368 -0.35865012390614 -0.357308310877193 -0.375010510175439 -0.35475677954386 -0.358871319210526 -0.341778543661404 -0.368698209052632 -0.378194139017544 -0.351255676 -0.369061111140351 -0.361936757736842 -0.354086528285965 -0.370497536975439 -0.347101370801754 -0.368825042422807 -0.366852009638596 -0.355792612736842 -0.370632507269298 -0.342501575310526 -0.384350424122807 -0.364899398473684 -0.349304495947368 -0.356082962157895 -0.370529982359649 -0.374002222268421 -0.377676845754386 -0.335064136759033 -0.339542430819298 -0.341232392929825 -0.348598126970175 -0.364669797140351 -0.360884044 -0.369650573775439 -0.396686863350877 -0.362296330311404 -0.357244874245614 -0.343341678438596 -0.341809876919298 -0.320104280942982 -0.339564099724561 -0.361066630666667 -0.361475607684211 -0.350941430824561 -0.375004524438596 -0.374969430052632 -0.367966079085965 -0.373759500964912 -0.381662573649123 -0.361794805103509 -0.365477780982456 -0.358406270473684 -0.342949714736842 -0.349271175485965 -0.363826431192982 -0.375252730315789 -0.356922218807018 -0.395674246105263 -0.376299505998246 -0.358338005294737 -0.367789651614035 -0.323622177114035 -0.341639627538597 -0.364851548929825 -0.341631155719298
"27" "WALKING_DOWNSTAIRS" -0.176320289422727 -0.1992431832 -0.155290296795455 -0.179063755940909 -0.209862580181818 -0.220230418572727 -0.177655708818182 -0.171268837831818 -0.158450119718182 -0.167528751094091 -0.180605068056818 -0.177960867961364 -0.221863306331818 -0.176761664020455 -0.200508812934091 -0.157835079886364 -0.167006361613636 -0.180790709534091 -0.135698572568182 -0.153912807386364 -0.207346322011364 -0.220573876568182 -0.238676355728182 -0.191455511159091 -0.193968855447727 -0.184217409106818 -0.1921544659 -0.191981060363636 -0.262869664765909 -0.222990381120455 -0.250331504704545 -0.280771628613636 -0.270930845023636 -0.268402298554545 -0.193195808661364 -0.190308466409091 -0.185252337621591 -0.183318405109091 -0.195064826702273 -0.203106879971364 -0.173190273531818 -0.193071575425 -0.139017299034091 -0.153348685272727 -0.232554140311364 -0.278151336127273 -0.242915365781818 -0.243675614827273 -0.233579261875 -0.202283888215909 -0.196261045720455 -0.172131295715909 -0.290118139522727 -0.248366603104545 -0.236919508086364 -0.262659622581818 -0.258483265345455 -0.228728670697727 -0.188225160320455 -0.206157601313636 -0.240365411218182 -0.235313134840909 -0.24350640865 -0.241798075220455 -0.241351192838636 -0.246745788947727
"27" "WALKING_UPSTAIRS" -0.423261396354902 -0.432281351958824 -0.457023665984314 -0.444161554088235 -0.441663027047059 -0.447905050584314 -0.409894806698039 -0.414423997941176 -0.435206408413725 -0.430123474921569 -0.431787639333333 -0.433112751611765 -0.417759410717647 -0.412180906490196 -0.417018856898039 -0.42800766454902 -0.398204374156863 -0.385549562133333 -0.43391867227451 -0.403632964254902 -0.403519903686274 -0.409213802166667 -0.406379843784314 -0.396806081121569 -0.40485033612549 -0.407324107666667 -0.420221407921569 -0.405909999721569 -0.409225705882353 -0.406768048605882 -0.41992933327451 -0.400697713333333 -0.40371287872549 -0.409473719607843 -0.413735181019608 -0.419409232518431 -0.42445794287451 -0.413008361041176 -0.410201219529412 -0.41257685890098 -0.417175945156863 -0.407075396470588 -0.439819042921569 -0.431010973341176 -0.401506340372549 -0.372835454745098 -0.39741242154902 -0.394094470588235 -0.405160750313726 -0.414087104647059 -0.409602635607843 -0.440130709803922 -0.39445187545098 -0.394236855352941 -0.411737002862745 -0.389817662635294 -0.388603871741176 -0.418835202882353 -0.394336712437255 -0.384446300137255 -0.414794298431373 -0.427652506167843 -0.401767191254902 -0.408897536137255 -0.425026587509804 -0.407837524058824
"28" "LAYING" -0.7529401606675 -0.75962858328625 -0.77679117337 -0.78414521550375 -0.75615261241 -0.750502500565 -0.7905283370375 -0.78151194261125 -0.7662298750325 -0.7599109342 -0.7628967592455 -0.765884631096 -0.7607985183165 -0.76131786783 -0.7710941976575 -0.77641305504875 -0.7813326581875 -0.77028407298375 -0.780146786473 -0.778784705785 -0.74225747059625 -0.73497376345 -0.74515634474 -0.7880874784645 -0.80493443864 -0.8161883096125 -0.76471949740625 -0.77832187567 -0.8195298575775 -0.821556302225 -0.81878181902 -0.81926516523575 -0.8219523119375 -0.81804962539625 -0.8233264777875 -0.78685555851625 -0.774352472874375 -0.7760122047175 -0.77633966821 -0.7775060943625 -0.76939165468375 -0.76622950373375 -0.77947274200375 -0.77663209721 -0.77929449763625 -0.78016459804875 -0.77416480201875 -0.78738716572375 -0.801714105955125 -0.814364178725 -0.7813924538825 -0.7947396477975 -0.791784166445 -0.777857047445 -0.7724089735125 -0.766605541375 -0.769165548425 -0.77972801431375 -0.78032845162375 -0.7640568554712 -0.7747854424825 -0.80722139907375 -0.821892350987875 -0.83451498085 -0.85426712988 -0.8393047931875
"28" "SITTING" -0.791930677319444 -0.789594795527778 -0.7966204322 -0.771090123186111 -0.782966088966667 -0.790925729361111 -0.75043380525 -0.761555370791667 -0.786980451125 -0.782413061305556 -0.786404448111111 -0.776605494777778 -0.783225894472222 -0.779993287708333 -0.775220041108333 -0.770197178179167 -0.773683380505556 -0.789385960208333 -0.777053680979167 -0.779110152847222 -0.809046392946667 -0.822982359402778 -0.821506403375 -0.790069577208333 -0.763266737027778 -0.741265477680556 -0.800869278083333 -0.802631127577778 -0.764294311397222 -0.778991778720833 -0.78213200725 -0.781622471001389 -0.780185351791667 -0.768278930347222 -0.771482305790278 -0.780035201444444 -0.796070547110417 -0.804112194266667 -0.799579470888889 -0.803454964569444 -0.801178173186111 -0.817111873218056 -0.7679143811375 -0.785223406513889 -0.791884469263889 -0.812512398052222 -0.810692554365278 -0.808923850573611 -0.812007943425 -0.789500074344444 -0.790291638265278 -0.754256115877778 -0.777033791748611 -0.793699268361111 -0.796078158307083 -0.801971677999028 -0.799036594448611 -0.794465327519444 -0.789500178048333 -0.8023250346875 -0.825567996583333 -0.796373276901389 -0.796659116305556 -0.773499363554167 -0.742170935723611 -0.755122183866944
"28" "STANDING" -0.754483064764557 -0.753816242709873 -0.73867275964557 -0.764889506301519 -0.762270877655696 -0.760795601796203 -0.803341578287215 -0.802758435313924 -0.772834709896203 -0.743816983602658 -0.743239055072152 -0.747362253736709 -0.750727159277215 -0.754971988208861 -0.779717319113924 -0.763979419417722 -0.763394750620253 -0.766668854481013 -0.766379397523418 -0.765296642240506 -0.761077627936709 -0.756053634691139 -0.746330436673418 -0.774211442967089 -0.784318061982278 -0.810200849721519 -0.761407959577215 -0.75320564523924 -0.791775582455696 -0.774220437316456 -0.759794760788608 -0.769160936227848 -0.762489085721519 -0.780914089074684 -0.798035434531646 -0.783139393397468 -0.759474749810063 -0.74432744776962 -0.747620540048608 -0.741391222848101 -0.740384787991139 -0.750641230139367 -0.782196781949367 -0.786387382297468 -0.755164674578481 -0.758621859924051 -0.762831810643038 -0.76085525556962 -0.753947432108861 -0.773872896993671 -0.774348285907595 -0.794731785463291 -0.783269280075949 -0.768858571897089 -0.761832897987342 -0.75277008543038 -0.750362146724051 -0.755047267492405 -0.778662306307595 -0.770047428675949 -0.740947952806329 -0.763324100505063 -0.756896507343038 -0.784170824139241 -0.805250624670886 -0.809430743607595
